        "Cht": {
            "LSPPN_Fate2_4": "衛宮士郎",
            "LSPPN_Fate2_5": "間桐櫻－瑪奇利之杯－",
            "LSPPN_Fate2_6": "間桐慎二",
            "LSPPN_Fate2_7": "Berserker",
            "LSPPN_Fate2_8": "言峰綺禮",
            "LSPI_Fate2_1": "金髮青年。\n其真實身分為十年前曾參加「聖杯戰爭」的英靈。\n與言峰綺禮一同監督戰況。",
            "LSPI_Fate2_2": "被間桐臟硯以特殊形式召喚出來的英靈，職階為暗殺者。\n打倒了Caster與Lancer，使「聖杯戰爭」陷入混亂。",
            "LSPI_Fate2_3": "冬木的管理者──遠坂家第六代繼承人，\n與衛宮士郎同年級。\n召喚出了Archer。\n與打算守護間桐櫻的士郎攜手合作。",
            "LSPI_Fate2_4": "見習魔術師少年。\n受到養父‧衛宮切嗣的影響，以成為一名正義的伙伴為目標。\n雖然參加了「聖杯戰爭」，卻失去了召喚出來的Saber。",
            "LSPI_Fate2_5": "                             ???",
            "LSPI_Fate2_6": "魔術師家系‧間桐家的長子。\n衛宮士郎的友人，櫻的哥哥。\n雖然沒有身為魔術師的天賦，仍舊參加了「聖杯戰爭」。",
            "LSPI_Fate2_7": "與伊莉亞締結下契約的英靈，職階為狂戰士。\n會因為職階特性而狂暴化，能發揮相當強大的能力。",
            "LSPI_Fate2_8": "冬木教會的神父。\n為十年前舉辦的「聖杯戰爭」參加者，\n也是本次「聖杯戰爭」的監督者。\n認識士郎的養父‧切嗣。",
            "LSPCN_Fate2_1": "CV：關智一",
            "LSPCN_Fate2_2": "CV：稻田徹",
            "LSPCN_Fate2_3": "CV：植田佳奈",
            "LSPCN_Fate2_4": "CV：杉山紀彰",
            "LSPCN_Fate2_5": "CV：下屋則子",
            "LSPCN_Fate2_6": "CV：神谷浩史",
            "LSPCN_Fate2_7": "",
            "LSPCN_Fate2_8": "CV：中田讓治"
        },