        "Cht": {
            "SD_100222010": "[u][ffcd45]入場曲[-][/u] 給予自己的士兵從者全體+1/+0效果。\n每當士兵從者進入自己的戰場時，給予該從者+1/+0效果。",
            "SD_100311010_01": "[u][ffcd45]入場曲[-][/u] 自己與敵方各抽取1張卡片。",
            "SD_100311010_02": "",
            "SD_100314010": "抽取1張卡片。",
            "SD_100314020": "給予敵方的主戰者或1個敵方的從者1點傷害。\n抽取1張卡片。",
            "SD_100314030": "召喚1個[u][ffcd45]泥塵巨像[-][/u]到戰場上。",
            "SD_100314040": "給予1個敵方的從者[ffcd45]<<CHARGE_COUNT+1>>點傷害[-] 。\n[u][ffcd45]魔力增幅[-][/u] +1點傷害",
            "SD_100314050": "召喚 [ffcd45]<<CHARGE_COUNT+1>>個[-] [u][ffcd45]雪人[-][/u] 到戰場上。\n[u][ffcd45]魔力增幅[-][/u] +1個",
            "SD_100314060": "召喚2個[u][ffcd45]泥塵巨像[-][/u]到戰場上。",
            "SD_100314070": "破壞1個敵方的從者。\n[u][ffcd45]魔力增幅[-][/u] 消費-1",
            "SD_100321010_01": "[u][ffcd45]魔力增幅[-][/u] 消費-1",
            "SD_100321010_02": "",
            "SD_100321020_01": "",
            "SD_100321020_02": "[u][ffcd45]進化時[-][/u] 給予敵方的從者全體1點傷害。",
            "SD_100321030_01": "[u][ffcd45]入場曲[-][/u] 給予1個敵方的從者[ffcd45]<<CHARGE_COUNT+1>>點傷害[-] 。\n[u][ffcd45]魔力增幅[-][/u] +1點傷害",
            "SD_100321030_02": "",
            "SD_100411010_01": "如果[u][ffcd45]覺醒[-][/u] 狀態已發動，則會獲得+2/+0效果。",
            "SD_100411010_02": "如果[u][ffcd45]覺醒[-][/u] 狀態已發動，則會獲得+2/+0效果。",
            "SD_100411020_01": "[u][ffcd45]攻擊時[-][/u] 到回合結束為止，獲得+2/+0效果。",
            "SD_100411020_02": "[u][ffcd45]攻擊時[-][/u] 到回合結束為止，獲得+2/+0效果。",
            "SD_100411030_01": "",
            "SD_100411030_02": "",
            "SD_100411040_01": "如果[u][ffcd45]覺醒[-][/u] 狀態已發動，則會獲得[u][ffcd45]守護[-][/u] 效果。",
            "SD_100411040_02": "如果[u][ffcd45]覺醒[-][/u] 狀態已發動，則會獲得[u][ffcd45]守護[-][/u] 效果。",
            "SD_100411050_01": "如果[u][ffcd45]覺醒[-][/u] 狀態已發動，則會獲得[u][ffcd45]守護[-][/u] 效果。",
            "SD_100411050_02": "如果[u][ffcd45]覺醒[-][/u] 狀態已發動，則會獲得[u][ffcd45]守護[-][/u] 效果。",
            "SD_100414010": "使自己的PP最大值+1。\n如果使用這張卡片時[u][ffcd45]覺醒[-][/u] 狀態已發動，則會抽取1張卡片。",
            "SD_100414020": "給予1個敵方的從者2點傷害。",
            "SD_100414030": "給予1個敵方的從者6點傷害。",
            "SD_100421010_01": "",
            "SD_100421010_02": "[u][ffcd45]進化時[-][/u] 給予1個敵方的從者3點傷害。",
            "SD_100421020_01": "[u][ffcd45]入場曲[-][/u] 給予1個敵方的從者4點傷害。",
            "SD_100421020_02": "",
            "SD_100424010": "給予雙方的從者全體4點傷害。",
            "SD_100511010_01": "[u][ffcd45]入場曲[-][/u] 自己的墓場+1。",
            "SD_100511010_02": "",
            "SD_100511020_01": "[u][ffcd45]必殺[-][/u] ",
            "SD_100511020_02": "[u][ffcd45]必殺[-][/u] ",
            "SD_100511030_01": "[u][ffcd45]入場曲[-][/u] [u][ffcd45]死靈術[-][/u] 4； 召喚1個[u][ffcd45]殭屍[-][/u]到戰場上。",
            "SD_100511030_02": "",
            "SD_100511040_01": "[u][ffcd45]入場曲[-][/u] 自己的墓場+2。",
            "SD_100511040_02": "",
            "SD_100511050_01": "[u][ffcd45]謝幕曲[-][/u] 召喚1個[u][ffcd45]殭屍[-][/u]到戰場上。",
            "SD_100511050_02": "[u][ffcd45]謝幕曲[-][/u] 召喚1個[u][ffcd45]殭屍[-][/u]到戰場上。",
            "SD_100511060_01": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]謝幕曲[-][/u] 給予隨機1個自己的從者[u][ffcd45]守護[-][/u] 效果。",
            "SD_100511060_02": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]謝幕曲[-][/u] 給予隨機1個自己的從者[u][ffcd45]守護[-][/u] 效果。",
            "SD_100514010": "給予1個敵方的從者2點傷害。\n[u][ffcd45]死靈術[-][/u] 2； 原本的2點傷害轉變為4點傷害。",
            "SD_100514020": "破壞1個敵方的從者。\n[u][ffcd45]死靈術[-][/u] 4； 召喚1個[u][ffcd45]殭屍[-][/u]到戰場上。",
            "SD_100521010_01": "",
            "SD_100521010_02": "[u][ffcd45]進化時[-][/u] 召喚2個[u][ffcd45]怨靈[-][/u]到戰場上。",
            "SD_100521020_01": "[u][ffcd45]謝幕曲[-][/u] 召喚1個[u][ffcd45]巫妖[-][/u]到戰場上。",
            "SD_100521020_02": "[u][ffcd45]謝幕曲[-][/u] 召喚1個[u][ffcd45]巫妖[-][/u]到戰場上。",
            "SD_100521030_01": "[u][ffcd45]謝幕曲[-][/u] 召喚2個[u][ffcd45]殭屍[-][/u]到戰場上。",
            "SD_100521030_02": "[u][ffcd45]謝幕曲[-][/u] 召喚2個[u][ffcd45]殭屍[-][/u]到戰場上。",
            "SD_100611010_01": "[u][ffcd45]入場曲[-][/u] 如果[u][ffcd45]復仇[-][/u] 狀態已發動，則會獲得+2/+0效果。",
            "SD_100611010_02": "",
            "SD_100611020_01": "[u][ffcd45]吸血[-][/u] ",
            "SD_100611020_02": "[u][ffcd45]吸血[-][/u] ",
            "SD_100611030_01": "[u][ffcd45]入場曲[-][/u] 給予自己的主戰者2點傷害。",
            "SD_100611030_02": "",
            "SD_100611040_01": "[u][ffcd45]疾馳[-][/u] ",
            "SD_100611040_02": "[u][ffcd45]疾馳[-][/u] ",
            "SD_100611050_01": "[u][ffcd45]入場曲[-][/u] 如果[u][ffcd45]復仇[-][/u] 狀態已發動，則會獲得[u][ffcd45]疾馳[-][/u] 效果。",
            "SD_100611050_02": "",
            "SD_100614010": "給予自己的主戰者2點傷害，\n並抽取2張卡片。",
            "SD_100614020": "給予自己的主戰者2點傷害，\n並給予敵方的主戰者或1個敵方的從者3點傷害。",
            "SD_100614030": "給予自己的主戰者2點傷害，\n並破壞1個敵方的從者。",
            "SD_100621010_01": "[u][ffcd45]入場曲[-][/u] 如果[u][ffcd45]復仇[-][/u] 狀態已發動，給予1個敵方的從者5點傷害。",
            "SD_100621010_02": "",
            "SD_100621020_01": "",
            "SD_100621020_02": "[u][ffcd45]進化時[-][/u] 給予1個敵方的從者2點傷害，並回復自己的主戰者2點生命值。",
            "SD_100624010": "給予雙方的主戰者及從者全體3點傷害。",
            "SD_100711010_01": "[u][ffcd45]守護[-][/u] ",
            "SD_100711010_02": "[u][ffcd45]守護[-][/u] ",
            "SD_100711020_01": "[u][ffcd45]入場曲[-][/u] 回復自己的主戰者或1個自己的從者5點生命值。",
            "SD_100711020_02": "",
            "SD_100713010": "[u][ffcd45]倒數[-][/u] 2\n[u][ffcd45]謝幕曲[-][/u] 召喚1隻[u][ffcd45]聖炎猛虎[-][/u]到戰場上。",
            "SD_100713020": "[u][ffcd45]倒數[-][/u] 4\n[u][ffcd45]謝幕曲[-][/u] 召喚1隻[u][ffcd45]貝卡薩斯[-][/u]到戰場上。",
            "SD_100713030": "[u][ffcd45]倒數[-][/u] 3\n[u][ffcd45]謝幕曲[-][/u] 召喚1隻[u][ffcd45]聖翼的白龍[-][/u]到戰場上。",
            "SD_100714010": "使1個自己的護符減少2回合[u][ffcd45]倒數[-][/u] ，並抽取1張卡片。",
            "SD_100714020": "使1個生命值為3以下的敵方從者消失。",
            "SD_100714030": "使1個敵方的從者消失。",
            "SD_100721010_01": "[u][ffcd45]入場曲[-][/u] 使自己的護符全部減少1回合[u][ffcd45]倒數[-][/u] 。",
            "SD_100721010_02": "",
            "SD_100721020_01": "",
            "SD_100721020_02": "[u][ffcd45]進化時[-][/u] 使1個生命值為3以下的敵方從者消失。",
            "SD_100723010": "[u][ffcd45]倒數[-][/u] 2\n[u][ffcd45]謝幕曲[-][/u] 召喚2隻[u][ffcd45]聖炎猛虎[-][/u]到戰場上。",
            "SD_101011010_01": "[u][ffcd45]守護[-][/u] ",
            "SD_101011010_02": "[u][ffcd45]守護[-][/u] ",
            "SD_101011020_01": "",
            "SD_101011020_02": "",
            "SD_101011030_01": "[u][ffcd45]守護[-][/u] ",
            "SD_101011030_02": "[u][ffcd45]守護[-][/u] ",
            "SD_101011040_01": "[u][ffcd45]入場曲[-][/u] 自己的主戰者回復2點生命值。",
            "SD_101011040_02": "",
            "SD_101014010": "給予1個自己的從者+2/+0效果。",
            "SD_101014020": "給予1個自己的從者+0/+3效果。",
            "SD_101014030": "給予敵方的主戰者或1個敵方的從者3點傷害。",
            "SD_101021010_01": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]謝幕曲[-][/u] 抽取1張卡片。",
            "SD_101021010_02": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]謝幕曲[-][/u] 抽取1張卡片。",
            "SD_101021020_01": "[u][ffcd45]守護[-][/u] ",
            "SD_101021020_02": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]進化時[-][/u] 召喚1個[u][ffcd45]蜥蜴人[-][/u]（進化前）到戰場上。",
            "SD_101021030_01": "[u][ffcd45]疾馳[-][/u] ",
            "SD_101021030_02": "[u][ffcd45]疾馳[-][/u] ",
            "SD_101021040_01": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]入場曲[-][/u] 給予自己的其他從者全體3點傷害。",
            "SD_101021040_02": "[u][ffcd45]守護[-][/u] ",
            "SD_101024010": "給予敵方的主戰者或1個敵方的從者1點傷害。",
            "SD_101024020": "給予敵方的主戰者與敵方的從者全體1點傷害。",
            "SD_101024030": "破壞1個敵方的從者或1個敵方的護符。",
            "SD_101024040": "抽取1張卡片。\n如果這張卡片因其他卡片的能力被從手牌中捨棄，則會抽取1張卡片。",
            "SD_101031010_01": "[u][ffcd45]入場曲[-][/u] 破壞1個自己的其他從者或1個敵方的從者，並使與之同名的從者進入戰場。\n（若指定敵方的從者，則該從者就會進入敵方的戰場）",
            "SD_101031010_02": "",
            "SD_101031020_01": "[u][ffcd45]入場曲[-][/u] 給予自己的從者全體+1/+0效果。\n自己的回合開始時，給予自己的從者全體+1/+0效果。",
            "SD_101031020_02": "自己的回合開始時，給予自己的從者全體+1/+0效果。",
            "SD_101031030_01": "[u][ffcd45]入場曲[-][/u] 捨棄全部手牌，並依「捨棄的手牌張數」獲得+1/+1效果。",
            "SD_101031030_02": "",
            "SD_101031040_01": "[u][ffcd45]入場曲[-][/u] 到回合結束為止，給予自己的其他從者全體「受到的傷害皆轉變為0」效果。",
            "SD_101031040_02": "",
            "SD_101032010": "自己的回合結束時，如果自己的墓場卡片數為30張以上，則會給予敵方的主戰者與敵方的從者全體6點傷害。",
            "SD_101034010": "捨棄手牌中全部卡片，並抽取與被捨棄的卡片等量的卡片進入手牌中。",
            "SD_101041010_01": "[u][ffcd45]入場曲[-][/u] 給予1個自己的其他從者+4/+3效果。",
            "SD_101041010_02": "",
            "SD_101041020_01": "自己的回合結束時，回復自己的主戰者4點生命值。",
            "SD_101041020_02": "自己的回合結束時，給予敵方的主戰者4點傷害。",
            "SD_101041030_01": "[u][ffcd45]入場曲[-][/u] 以[u][ffcd45]啟示錄牌組[-][/u]取代牌堆中的卡片。",
            "SD_101041030_02": "",
            "SD_101111010_01": "[u][ffcd45]入場曲[-][/u] 給予隨機的1個敵方從者1點傷害。",
            "SD_101111010_02": "",
            "SD_101111020_01": "[u][ffcd45]守護[-][/u] ",
            "SD_101111020_02": "[u][ffcd45]守護[-][/u] ",
            "SD_101111030_01": "[u][ffcd45]入場曲[-][/u] 將戰場上1個自己的其他從者或1個自己的護符收回手牌中。",
            "SD_101111030_02": "",
            "SD_101111040_01": "[u][ffcd45]入場曲[-][/u] 隨機將自己手牌中1張消費為1的[u][ffcd45]妖精[-][/u]卡片轉變為消費0。",
            "SD_101111040_02": "",
            "SD_101111050_01": "每當自己的其他從者進入戰場時，給予隨機1個敵方的從者1點傷害。",
            "SD_101111050_02": "每當自己的其他從者進入戰場時，給予隨機1個敵方的從者1點傷害。",
            "SD_101111060_01": "[u][ffcd45]入場曲[-][/u] 使1個敵方的從者於下個回合無法進行攻擊。",
            "SD_101111060_02": "",
            "SD_101111070_01": "[u][ffcd45]入場曲[-][/u] 本回合中如果已經使用的卡片數為2張以上（不包含本卡片），則抽取1張卡片。",
            "SD_101111070_02": "",
            "SD_101111080_01": "[u][ffcd45]入場曲[-][/u] 增加3張[u][ffcd45]妖精[-][/u]卡片到手牌中。",
            "SD_101111080_02": "",
            "SD_101111090_01": "這個從者可無視[u][ffcd45]守護[-][/u]效果進行攻擊。",
            "SD_101111090_02": "這個從者可無視[u][ffcd45]守護[-][/u]效果進行攻擊。",
            "SD_101112010": "自己的回合結束時，增加1張[u][ffcd45]妖精[-][/u]卡片到手牌中。",
            "SD_101113010": "[u][ffcd45]倒數[-][/u] 2\n自己的回合結束時，使1個隨機的敵方從者於下個回合無法進行攻擊。",
            "SD_101114010": "將1個自己的從者或1個自己的護符收回手牌中。\n抽取1張卡片。",
            "SD_101114020": "將1個自己的從者或1個自己的護符收回手牌中，並隨機使1個敵方的從者回到敵方的手牌中。",
            "SD_101114030": "給予1個敵方的從者與「自己的其他手牌張數」等量的傷害。",
            "SD_101114040": "使1個敵方從者的生命值轉變為1。",
            "SD_101114050": "增加2張[u][ffcd45]妖精[-][/u]卡片到手牌中。",
            "SD_101114060": "給予1個敵方的從者3點傷害。\n本回合中如果已經使用的卡片數為2張以上（不包含本卡片），則會由原本的3點傷害轉變為6點傷害。",
            "SD_101121010_01": "[u][ffcd45]入場曲[-][/u] [u][ffcd45]謝幕曲[-][/u] 增加1張[u][ffcd45]妖精[-][/u]卡片到手牌中。",
            "SD_101121010_02": "[u][ffcd45]謝幕曲[-][/u] 增加1張[u][ffcd45]妖精[-][/u]卡片到手牌中。",
            "SD_101121020_01": "[u][ffcd45]入場曲[-][/u] 到回合結束為止，給予自己的從者全體+1/+0效果。",
            "SD_101121020_02": "",
            "SD_101121030_01": "[u][ffcd45]入場曲[-][/u] 依「本回合中（不包含這張卡片）已使用的卡片數」獲得+1/+1效果。",
            "SD_101121030_02": "",
            "SD_101121040_01": "[u][ffcd45]入場曲[-][/u] 本回合中如果已經使用的卡片數為2張以上（不包含本卡片），則會破壞1個敵方的護符。",
            "SD_101121040_02": "",
            "SD_101121050_01": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]入場曲[-][/u] 將1個自己的其他從者或1個自己的護符收回到手牌中。",
            "SD_101121050_02": "[u][ffcd45]守護[-][/u] ",
            "SD_101121060_01": "[u][ffcd45]入場曲[-][/u] 本回合中如果已經使用的卡片數為2張以上（不包含本卡片），則此從者將會進化。",
            "SD_101121060_02": "",
            "SD_101121070_01": "[u][ffcd45]入場曲[-][/u] 回復自己的主戰者與「自己的其他手牌數」等量的生命值。",
            "SD_101121070_02": "",
            "SD_101121080_01": "",
            "SD_101121080_02": "[u][ffcd45]進化時[-][/u] 增加2張[u][ffcd45]妖精[-][/u]卡片到手牌中，並使其消費轉變為0。",
            "SD_101121090_01": "自己的其他攻擊力為1的從者進行攻擊時，給予敵方的主戰者1點傷害。",
            "SD_101121090_02": "自己的其他攻擊力為1的從者進行攻擊時，給予敵方的主戰者1點傷害。",
            "SD_101121100_01": "[u][ffcd45]入場曲[-][/u] 給予1個敵方的從者與「自己的其他手牌數」等量的傷害。",
            "SD_101121100_02": "",
            "SD_101121110_01": "[u][ffcd45]入場曲[-][/u] 本回合中如果已經使用的卡片數為2張以上（不包含本卡片），則會使敵方的從者全體於下個回合無法進行攻擊。",
            "SD_101121110_02": "",
            "SD_101122010": "自己的回合結束時，如果本回合中使用的卡片數為3張以上，則會抽取1張卡片。",
            "SD_101122020": "自己的回合結束時，隨機給予1個自己攻擊力為1的從者+1/+0效果。",
            "SD_101131010_01": "使每個自己的[u][ffcd45]妖精[-][/u]進入戰場時，都會變身為[u][ffcd45]花仙劍士[-][/u]。",
            "SD_101131010_02": "使每個自己的[u][ffcd45]妖精[-][/u]進入戰場時，都會變身為[u][ffcd45]花仙劍士[-][/u]。（妖精變成的[u][ffcd45]花仙劍士[-][/u]為進化前狀態）",
            "SD_101131020_01": "[u][ffcd45]疾馳[-][/u] \n[u][ffcd45]入場曲[-][/u] 到回合結束為止，依「本回合中（不包含這張卡片）已使用的卡片數」獲得+1/+0效果。",
            "SD_101131020_02": "[u][ffcd45]疾馳[-][/u] ",
            "SD_101131030_01": "[u][ffcd45]入場曲[-][/u] 本回合中如果已經使用的卡片數為2張以上（不包含本卡片），則會使敵方的從者全體生命值轉變為1。",
            "SD_101131030_02": "",
            "SD_101131040_01": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]入場曲[-][/u] 給予自己的其他從者全體「敵方的能力無法指定此卡片」效果。",
            "SD_101131040_02": "[u][ffcd45]守護[-][/u] ",
            "SD_101131050_01": "敵方的回合中，敵方的從者進行攻擊時，給予該從者1點傷害。",
            "SD_101131050_02": "敵方的回合中，敵方的從者進行攻擊時，給予該從者1點傷害。",
            "SD_101132010": "自己的[u][ffcd45]妖精[-][/u]不消費EP即可進化。（1回合中依舊只能進化1張卡片）",
            "SD_101134010": "隨機給予1個敵方的從者1點傷害。這個行動將進行與「自己的其他手牌張數」同等次數。",
            "SD_101134020": "抽取1張卡片，隨後給予敵方的主戰者或1個敵方的從者與「自己的其他手牌張數」等量的傷害。",
            "SD_101134030": "使雙方的從者全部回到各自的手牌中。",
            "SD_101141010_01": "[u][ffcd45]入場曲[-][/u] 增加[u][ffcd45]妖精[-][/u]卡片到手牌中直至上限。（上限為9張）",
            "SD_101141010_02": "",
            "SD_101141020_01": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]入場曲[-][/u] 將自己的其他從者全體收回手牌中，並依收回張數獲得+1/+1效果。",
            "SD_101141020_02": "[u][ffcd45]守護[-][/u] ",
            "SD_101141030_01": "[u][ffcd45]入場曲[-][/u] 將手牌中的[u][ffcd45]妖精[-][/u]卡片全部變身為[u][ffcd45]薔薇的猛擊[-][/u]。",
            "SD_101141030_02": "",
            "SD_101211010_01": "[u][ffcd45]潛行[-][/u] ",
            "SD_101211010_02": "[u][ffcd45]潛行[-][/u] ",
            "SD_101211020_01": "每當指揮官卡進入自己的戰場時，到自己的回合結束為止獲得\n+1/+0效果。",
            "SD_101211020_02": "每當指揮官卡進入自己的戰場時，到自己的回合結束為止獲得\n+1/+0效果。",
            "SD_101211030_01": "[u][ffcd45]入場曲[-][/u] 給予1個自己的士兵從者+1/+0效果。",
            "SD_101211030_02": "",
            "SD_101211040_01": "",
            "SD_101211040_02": "",
            "SD_101211050_01": "[u][ffcd45]入場曲[-][/u] 如果自己的戰場上有指揮官卡，則會獲得[u][ffcd45]疾馳[-][/u] 效果。",
            "SD_101211050_02": "",
            "SD_101211060_01": "[u][ffcd45]入場曲[-][/u] 給予1個自己的士兵從者+1/+1效果。",
            "SD_101211060_02": "",
            "SD_101211070_01": "[u][ffcd45]入場曲[-][/u] 召喚1個[u][ffcd45]鐵甲騎士[-][/u]到戰場上。",
            "SD_101211070_02": "",
            "SD_101211080_01": "[u][ffcd45]入場曲[-][/u] 如果自己的戰場上有指揮官卡，則會獲得[u][ffcd45]守護[-][/u] 效果。",
            "SD_101211080_02": "",
            "SD_101211090_01": "[u][ffcd45]疾馳[-][/u] ",
            "SD_101211090_02": "[u][ffcd45]疾馳[-][/u] ",
            "SD_101211100_01": "[u][ffcd45]入場曲[-][/u] 如果自己的戰場上有指揮官卡，則會獲得+1/+1效果。",
            "SD_101211100_02": "",
            "SD_101211110_01": "[u][ffcd45]守護[-][/u] ",
            "SD_101211110_02": "[u][ffcd45]守護[-][/u] ",
            "SD_101211120_01": "",
            "SD_101211120_02": "",
            "SD_101211130_01": "[u][ffcd45]入場曲[-][/u] 召喚1個[u][ffcd45]騎士[-][/u]到戰場上。",
            "SD_101211130_02": "",
            "SD_101211140_01": "[u][ffcd45]入場曲[-][/u] 給予1個自己的士兵從者+2/+2效果。",
            "SD_101211140_02": "",
            "SD_101214010": "給予自己的從者全體+1/+1效果。",
            "SD_101214020": "破壞1個敵方的從者。\n如果自己的戰場上有指揮官卡，則會召喚1個[u][ffcd45]騎士[-][/u]到戰場上。",
            "SD_101214030": "破壞1個攻擊力為5以上的敵方從者。",
            "SD_101221010_01": "[u][ffcd45]入場曲[-][/u] 隨機將1張指揮官卡由自己的牌堆抽取到手牌中。",
            "SD_101221010_02": "",
            "SD_101221020_01": "[u][ffcd45]入場曲[-][/u] 給予1個自己的指揮官從者[u][ffcd45]潛行[-][/u] 效果。",
            "SD_101221020_02": "",
            "SD_101221030_01": "使每個士兵從者進入自己的戰場時，都會獲得[u][ffcd45]疾馳[-][/u] 效果。",
            "SD_101221030_02": "使每個士兵從者進入自己的戰場時，都會獲得[u][ffcd45]疾馳[-][/u] 效果。",
            "SD_101221040_01": "[u][ffcd45]入場曲[-][/u] 給予敵方的主戰者與「自己戰場上的士兵從者數」等量的傷害。",
            "SD_101221040_02": "",
            "SD_101221050_01": "[u][ffcd45]入場曲[-][/u] 自己的士兵從者全體獲得[u][ffcd45]守護[-][/u] 效果。",
            "SD_101221050_02": "",
            "SD_101221060_01": "[u][ffcd45]入場曲[-][/u] 召喚2個[u][ffcd45]騎士[-][/u]到戰場上。",
            "SD_101221060_02": "",
            "SD_101221070_01": "[u][ffcd45]入場曲[-][/u] 隨機將1張消費為1的從者卡，由自己的牌堆中召喚到戰場上。",
            "SD_101221070_02": "",
            "SD_101221080_01": "",
            "SD_101221080_02": "[u][ffcd45]進化時[-][/u] 到回合結束為止，給予自己的其他從者全體+1/+0效果。",
            "SD_101221090_01": "[u][ffcd45]入場曲[-][/u] 給予1個自己戰場上消費為1的從者+1/+0效果。",
            "SD_101221090_02": "",
            "SD_101221100_01": "",
            "SD_101221100_02": "[u][ffcd45]進化時[-][/u] 破壞1個攻擊力為5以上的敵方從者。",
            "SD_101221110_01": "[u][ffcd45]入場曲[-][/u] 回復與「自己戰場上其他的從者數」等量的PP值。",
            "SD_101221110_02": "",
            "SD_101222010": "每當指揮官卡進入自己的戰場時，召喚1個[u][ffcd45]重裝騎士[-][/u]到戰場上。",
            "SD_101224010": "隨機將1張士兵卡，由自己的牌堆抽取到手牌中。\n如果自己的戰場上有指揮官卡，則會抽取2張。",
            "SD_101231010_01": "[u][ffcd45]入場曲[-][/u] 給予自己的其他從者全體[u][ffcd45]潛行[-][/u] 效果。",
            "SD_101231010_02": "",
            "SD_101231020_01": "[u][ffcd45]疾馳[-][/u] \n[u][ffcd45]守護[-][/u] ",
